# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_slow workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1676051007382536 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 949950 196447287 254601105 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007382735 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 949977 196447287 254601116 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007382930 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950003 196447287 254601125 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007383125 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950029 196447287 254601135 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007383320 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950055 196447287 254601145 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007383520 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950080 196447287 254601156 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007383726 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950112 196447287 254601166 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007383923 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950138 196447287 254601176 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007384118 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950164 196447287 254601185 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007384315 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950191 196447287 254601196 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007384515 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950217 196447287 254601207 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007384711 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950244 196447287 254601216 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007384906 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950270 196447287 254601226 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007385101 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950296 196447287 254601236 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007385302 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950323 196447287 254601246 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007385502 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950349 196447287 254601255 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007385699 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950375 196447287 254601266 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007385895 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950401 196447287 254601278 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007386089 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950427 196447287 254601287 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007386283 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950453 196447287 254601296 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007386482 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950480 196447287 254601306 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007386684 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950512 196447287 254601316 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007386882 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950539 196447287 254601327 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007387077 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950565 196447287 254601337 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007387273 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950591 196447287 254601346 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007387471 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950617 196447287 254601355 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007387667 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950643 196447287 254601365 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007387867 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950674 196447287 254601376 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007388062 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950700 196447287 254601386 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007388260 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950727 196447287 254601396 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007388493 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950753 196447287 254601405 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007388707 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950779 196447287 254601415 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007388965 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950806 196447287 254601424 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007389239 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950849 196447287 254601435 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007389463 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950875 196447287 254601445 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007389658 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950901 196447287 254601454 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007389855 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950931 196447287 254601464 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007390048 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950957 196447287 254601474 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007390242 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 950983 196447287 254601484 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007390438 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951009 196447287 254601493 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007390632 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951036 196447287 254601502 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007390837 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951062 196447287 254601512 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007391041 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951090 196447287 254601523 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007391244 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951118 196447287 254601533 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007391458 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951147 196447287 254601543 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007391663 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951176 196447287 254601552 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007391866 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951204 196447287 254601562 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007392073 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951232 196447287 254601571 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007392278 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951260 196447287 254601580 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007392486 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951288 196447287 254601589 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007392691 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951316 196447287 254601599 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007392899 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951348 196447287 254601609 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007393102 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951376 196447287 254601620 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007393305 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951404 196447287 254601629 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007393511 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951431 196447287 254601639 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007393715 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951460 196447287 254601648 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007393918 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951487 196447287 254601658 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007394120 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951515 196447287 254601667 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007394320 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951550 196447287 254601675 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007394516 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951576 196447287 254601684 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007394714 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951604 196447287 254601693 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007394906 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951631 196447287 254601702 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007395098 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951657 196447287 254601711 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007395290 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951683 196447287 254601720 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007395486 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951709 196447287 254601730 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007395683 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951741 196447287 254601738 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007395875 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951768 196447287 254601747 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007396067 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951794 196447287 254601756 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007396264 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951826 196447287 254601765 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007396462 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951853 196447287 254601775 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007396656 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951880 196447287 254601786 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007396848 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951907 196447287 254601795 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007397040 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951933 196447287 254601804 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007397237 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951960 196447287 254601813 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007397433 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 951987 196447287 254601822 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007397630 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952015 196447287 254601831 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007397822 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952042 196447287 254601840 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398013 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952069 196447287 254601848 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398206 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952095 196447287 254601858 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398402 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952122 196447287 254601867 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398601 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952153 196447287 254601876 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398795 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952180 196447287 254601886 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007398988 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952206 196447287 254601896 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007399179 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952233 196447287 254601905 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007399371 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952260 196447287 254601914 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007399569 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952290 196447287 254601927 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007399763 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952318 196447287 254601937 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007399956 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952346 196447287 254601946 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007400153 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952373 196447287 254601956 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007400347 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952400 196447287 254601965 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
1676051007400549 400 0 242 158 400 407 7 0 0 0 0 20 600 158 132 0 1000 400 242 0 0 0 2857750 0 0 9377 243328 952432 196447287 254601975 945962972 945962972 0 114800 0 0.038310 10 10 80000 104381 5 22 0.135850 400 3200000 4355172 158 1264000 1925379 1 8000 18407 0 0 0
